"security_id","exchange_id","code_id","full_name","name","ename","underlying_security_id","t_uint","p_uint","fs_p_uint","mf_price","ft_margins","ce_multiplier","pre_settle_price","up_limit_price","down_limit_price","rtd","type_code","security_type","cc_type","list_date","delist_date","dl_month","l_price","l_tdl_date","c_months_desc","t_hours_desc","lt_dated_desc","d_data_desc","dmean_desc","dsite_desc","lt_date_hour_desc","contract_value_desc","max_price_fluct_desc","post_limit_desc","source_type","update_time"
"J1512","DCE","J","冶金焦炭1512合约","焦炭1512","DCE-J1512",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20141215","20151214","201512","1039","20151217","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:53"
"J1601","DCE","J","冶金焦炭1601合约","焦炭1601","DCE-J1601",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150119","20160115","201601","1057","20160120","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:53"
"J1602","DCE","J","冶金焦炭1602合约","焦炭1602","DCE-J1602",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150216","20160219","201602","1051","20160224","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:53"
"J1603","DCE","J","冶金焦炭1603合约","焦炭1603","DCE-J1603",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150316","20160314","201603","1057","20160317","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:53"
"J1604","DCE","J","冶金焦炭1604合约","焦炭1604","DCE-J1604",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150416","20160415","201604","935","20160420","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:53"
"J1605","DCE","J","冶金焦炭1605合约","焦炭1605","DCE-J1605",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150518","20160516","201605","953","20160519","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1606","DCE","J","冶金焦炭1606合约","焦炭1606","DCE-J1606",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150615","20160616","201606","978","20160621","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1607","DCE","J","冶金焦炭1607合约","焦炭1607","DCE-J1607",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150715","20160714","201607","858.5","20160719","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1608","DCE","J","冶金焦炭1608合约","焦炭1608","DCE-J1608",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150817","20160812","201608","837.5","20160817","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1609","DCE","J","冶金焦炭1609合约","焦炭1609","DCE-J1609",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20150917","20160914","201609","778","20160921","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1610","DCE","J","冶金焦炭1610合约","焦炭1610","DCE-J1610",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20151022","20161021","201610","730.5","20161026","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1611","DCE","J","冶金焦炭1611合约","焦炭1611","DCE-J1611",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20151116","20161114","201611","695.5","20161117","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1612","DCE","J","冶金焦炭1612合约","焦炭1612","DCE-J1612",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20151215","20161214","201612","592","20161219","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1701","DCE","J","冶金焦炭1701合约","焦炭1701","DCE-J1701",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160118","20170116","201701","603.5","20170119","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1702","DCE","J","冶金焦炭1702合约","焦炭1702","DCE-J1702",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160222","20170216","201702","637","20170221","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1703","DCE","J","冶金焦炭1703合约","焦炭1703","DCE-J1703",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160315","20170314","201703","715","20170317","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1704","DCE","J","冶金焦炭1704合约","焦炭1704","DCE-J1704",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160418","20170418","201704","936.5","20170421","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1705","DCE","J","冶金焦炭1705合约","焦炭1705","DCE-J1705",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160517","20170515","201705","852.5","20170518","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1706","DCE","J","冶金焦炭1706合约","焦炭1706","DCE-J1706",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160617","20170614","201706","827","20170619","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1707","DCE","J","冶金焦炭1707合约","焦炭1707","DCE-J1707",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160715","20170714","201707","1057","20170719","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1708","DCE","J","冶金焦炭1708合约","焦炭1708","DCE-J1708",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160815","20170814","201708","1135.5","20170817","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1709","DCE","J","冶金焦炭1709合约","焦炭1709","DCE-J1709",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20160919","20170914","201709","1106.5","20170919","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1710","DCE","J","冶金焦炭1710合约","焦炭1710","DCE-J1710",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20161024","20171020","201710","1365.5","20171025","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1711","DCE","J","冶金焦炭1711合约","焦炭1711","DCE-J1711",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20161115","20171114","201711","1802","20171117","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1712","DCE","J","冶金焦炭1712合约","焦炭1712","DCE-J1712",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20161215","20171214","201712","1719.5","20171219","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1801","DCE","J","冶金焦炭1801合约","焦炭1801","DCE-J1801",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170117","20180115","201801","1628","20180118","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1802","DCE","J","冶金焦炭1802合约","焦炭1802","DCE-J1802",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170217","20180214","201802","1587.5","20180226","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1803","DCE","J","冶金焦炭1803合约","焦炭1803","DCE-J1803",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170315","20180314","201803","1713","20180319","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1804","DCE","J","冶金焦炭1804合约","焦炭1804","DCE-J1804",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170419","20180417","201804","1501","20180420","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1805","DCE","J","冶金焦炭1805合约","焦炭1805","DCE-J1805",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170516","20180515","201805","1414","20180518","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1806","DCE","J","冶金焦炭1806合约","焦炭1806","DCE-J1806",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170615","20180614","201806","1310","20180620","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1807","DCE","J","冶金焦炭1807合约","焦炭1807","DCE-J1807",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170717","20180713","201807","1618.5","20180718","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1808","DCE","J","冶金焦炭1808合约","焦炭1808","DCE-J1808",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170815","20180814","201808","2035.5","20180817","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1809","DCE","J","冶金焦炭1809合约","焦炭1809","DCE-J1809",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20170915","20180914","201809","2126","20180919","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"J1810","DCE","J","冶金焦炭1810合约","焦炭1810","DCE-J1810",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20171023","20181019","201810","1693","20181024","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1811","DCE","J","冶金焦炭1811合约","焦炭1811","DCE-J1811",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20171115","20181114","201811","1887.5","20181119","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1812","DCE","J","冶金焦炭1812合约","焦炭1812","DCE-J1812",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20171215","20181214","201812","1828.5","20181219","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1901","DCE","J","冶金焦炭1901合约","焦炭1901","DCE-J1901",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180116","20190115","201901","1930","20190118","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1902","DCE","J","冶金焦炭1902合约","焦炭1902","DCE-J1902",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180222","20190221","201902","1996","20190226","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1903","DCE","J","冶金焦炭1903合约","焦炭1903","DCE-J1903",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180315","20190314","201903","1885","20190319","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1904","DCE","J","冶金焦炭1904合约","焦炭1904","DCE-J1904",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180418","20190415","201904","1727","20190418","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1905","DCE","J","冶金焦炭1905合约","焦炭1905","DCE-J1905",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180516","20190517","201905","2075","20190522","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1906","DCE","J","冶金焦炭1906合约","焦炭1906","DCE-J1906",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180615","20190617","201906","2026.5","20190620","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1907","DCE","J","冶金焦炭1907合约","焦炭1907","DCE-J1907",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180716","20190712","201907","1959.5","20190717","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1908","DCE","J","冶金焦炭1908合约","焦炭1908","DCE-J1908",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180815","20190814","201908","2368","20190819","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1909","DCE","J","冶金焦炭1909合约","焦炭1909","DCE-J1909",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20180917","20190916","201909","2172.5","20190919","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1910","DCE","J","冶金焦炭1910合约","焦炭1910","DCE-J1910",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20181022","20191021","201910","2172","20191024","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1911","DCE","J","冶金焦炭1911合约","焦炭1911","DCE-J1911",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20181115","20191114","201911","1930.5","20191119","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J1912","DCE","J","冶金焦炭1912合约","焦炭1912","DCE-J1912",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20181217","20191213","201912","1888","20191218","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J2001","DCE","J","冶金焦炭2001合约","焦炭2001","DCE-J2001",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20190116","20200115","202001","1954","20200120","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J2002","DCE","J","冶金焦炭2002合约","焦炭2002","DCE-J2002",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","0","0","0","1","703001003","1","0","20190222","20200214","202002","1974.5","20200219","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J2003","DCE","J","冶金焦炭2003合约","焦炭2003","DCE-J2003",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","1889","2002.34","1775.66","1","703001003","1","0","20190315","20200313","202003","1911.5","20200318","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J2004","DCE","J","冶金焦炭2004合约","焦炭2004","DCE-J2004",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","1852.5","1963.65","1741.35","1","703001003","1","0","20190416","20200415","202004","1997","20200420","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J2005","DCE","J","冶金焦炭2005合约","焦炭2005","DCE-J2005",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","1824.5","1933.97","1715.03","1","703001003","1","0","20190520","20200519","202005","2114.5","20200522","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"J2006","DCE","J","冶金焦炭2006合约","焦炭2006","DCE-J2006",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","1799","1906.94","1691.06","1","703001003","1","0","20190618","20200612","202006","1913.5","20200617","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"J2007","DCE","J","冶金焦炭2007合约","焦炭2007","DCE-J2007",,"吨","100","人民币元/吨","0.5","最低交易保证金:合约价值的5%","1","1826","1935.56","1716.44","1","703001003","1","0","20190715","20200714","202007","2023.5","20200717","1,2,3,4,5,6,7,8,9,10,11,12","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
